Date Pptn Tmax Tmin Wind
1951-01-01 0.0 21.34 3.4 2.8644
1951-01-02 0.0 22.44 3.94 1.4993
1951-01-03 0.0 22.35 3.96 1.7968
1951-01-04 0.0 22.01 4.74 3.6611
1951-01-05 0.0 22.67 6.37 4.6578
1951-01-06 0.0 22.78 8.34 4.2369
1951-01-07 0.047777 22.34 9.72 4.4075
1951-01-08 0.0 23.83 9.8 1.8679
1951-01-09 0.0 23.88 7.99 2.7806
1951-01-10 0.0 22.63 6.01 3.9341
1951-01-11 0.0 23.78 6.9 4.5939
1951-01-12 0.0 25.94 9.06 1.9708
1951-01-13 0.0 26.74 10.2 2.7191
1951-01-14 0.0 25.17 9.64 3.9146
1951-01-15 2.0149 24.91 11.48 2.8998
1951-01-16 3.5745 22.51 12.44 0.58303
1951-01-17 0.0 21.34 8.02 2.2319999999999998
1951-01-18 0.0 19.76 6.7 2.0207
1951-01-19 0.19186 21.35 7.29 3.6019
1951-01-20 0.0 20.91 8.85 3.3093
1951-01-21 0.0 20.53 5.89 2.7035
1951-01-22 0.0 20.19 5.41 3.2751
1951-01-23 0.0 20.4 4.39 2.7985
1951-01-24 0.0 20.59 4.21 2.4411
1951-01-25 0.0 21.46 4.3 0.38311
1951-01-26 0.0 23.04 5.14 2.9427
1951-01-27 0.0 24.12 6.14 2.4297
1951-01-28 0.0 24.92 6.16 2.4062
1951-01-29 0.0 26.3 7.65 0.15525
1951-01-30 0.0 27.5 9.0 4.2643
1951-01-31 0.0 26.47 9.05 3.2261
1951-02-01 0.0 25.86 8.75 0.8199
1951-02-02 0.0 25.32 8.69 4.6994
1951-02-03 0.0 20.79 3.78 2.8555
1951-02-04 0.0 18.99 4.96 3.0099
1951-02-05 0.0 20.18 10.17 5.1618
1951-02-06 0.49488000000000004 19.43 8.87 2.4238
1951-02-07 0.0 19.56 7.23 1.7267
1951-02-08 0.0 23.11 8.13 1.1321
1951-02-09 0.0 27.44 9.06 1.4007
1951-02-10 0.0 29.55 12.5 1.9908
1951-02-11 0.0 27.36 9.91 3.3039
1951-02-12 0.0 26.32 7.37 3.9578
1951-02-13 0.0 23.81 7.22 4.4859
1951-02-14 0.0 25.06 8.78 5.1363
1951-02-15 0.0 25.99 7.92 4.9436
1951-02-16 0.0 25.62 7.07 5.996
1951-02-17 0.0 25.55 7.44 5.7674
1951-02-18 0.0 27.54 8.89 3.7022
1951-02-19 0.0 30.59 10.91 3.273
1951-02-20 0.0 32.07 12.71 5.6333
1951-02-21 0.0 30.44 9.28 4.9988
1951-02-22 0.0 31.25 10.65 2.1526
1951-02-23 0.0 32.49 12.42 3.395
1951-02-24 0.0 32.94 11.62 3.1077
1951-02-25 0.0 33.79 11.9 3.4356
1951-02-26 0.0 32.58 13.01 3.5532
1951-02-27 0.0 31.44 12.27 2.5905
1951-02-28 0.0 31.56 12.29 3.9319
1951-03-01 0.0 32.16 12.58 3.5951
1951-03-02 0.0 33.33 12.35 4.3797
1951-03-03 0.0 33.06 13.31 4.8145
1951-03-04 0.0 32.87 12.8 4.4302
1951-03-05 0.0 33.54 13.94 3.5057
1951-03-06 0.0 35.72 15.15 1.2806
1951-03-07 0.0 36.74 15.35 2.9747
1951-03-08 0.0 36.36 15.83 3.8135
1951-03-09 0.0 36.35 16.76 0.63536
1951-03-10 0.0 35.5 17.72 3.4645
1951-03-11 1.1212 34.9 18.83 1.7267
1951-03-12 0.49436 32.6 17.37 3.9806
1951-03-13 0.0 31.2 12.91 2.7942
1951-03-14 0.0 31.7 12.9 2.431
1951-03-15 0.0 33.28 15.12 0.77949
1951-03-16 0.0 35.34 16.03 0.61241
1951-03-17 0.0 35.46 16.01 0.65398
