Date Pptn Tmax Tmin Wind
1951-01-01 0.0 28.31 12.5 3.5207
1951-01-02 0.0 27.65 11.12 3.4388
1951-01-03 0.0 28.72 11.47 3.0147
1951-01-04 0.0 29.48 12.66 3.5133
1951-01-05 0.0 30.31 13.81 3.9259
1951-01-06 0.0 30.75 15.81 4.7405
1951-01-07 0.0 30.46 15.28 4.3353
1951-01-08 0.0 30.99 14.02 2.7765
1951-01-09 0.0 31.47 13.97 1.0659
1951-01-10 0.0 31.25 14.29 2.3165
1951-01-11 0.0 32.04 13.99 0.9993299999999999
1951-01-12 0.0 32.6 14.22 0.91394
1951-01-13 0.0 31.98 14.49 0.62634
1951-01-14 0.0 31.5 15.69 1.8545
1951-01-15 0.45266000000000006 32.68 17.63 2.1314
1951-01-16 0.0 31.87 16.62 1.9294
1951-01-17 0.0 29.7 13.39 3.7792
1951-01-18 0.0 29.15 13.03 1.9907
1951-01-19 0.0 31.14 15.4 1.9334
1951-01-20 0.0 30.36 12.64 2.5908
1951-01-21 0.0 28.87 12.52 2.3734
1951-01-22 0.0 29.67 13.52 3.2866
1951-01-23 0.0 29.1 13.68 3.3324
1951-01-24 0.0 29.5 14.56 4.0877
1951-01-25 0.0 30.57 13.56 4.0688
1951-01-26 0.0 31.38 13.89 2.5021
1951-01-27 0.0 32.69 12.84 0.90361
1951-01-28 0.0 32.93 12.23 1.1795
1951-01-29 0.0 32.71 13.69 0.69975
1951-01-30 0.0 32.65 15.58 2.6227
1951-01-31 0.0 31.42 14.94 2.1296
1951-02-01 0.0 30.24 14.06 1.3091
1951-02-02 0.0 29.37 11.56 4.6597
1951-02-03 0.0 28.83 10.73 4.3113
1951-02-04 0.0 29.43 13.59 2.0292
1951-02-05 0.0 31.8 15.64 1.0785
1951-02-06 0.0 31.0 13.67 1.8402
1951-02-07 0.0 30.84 14.28 1.8956
1951-02-08 0.0 33.07 16.27 4.2321
1951-02-09 0.0 33.96 17.21 1.735
1951-02-10 0.0 36.05 18.37 2.9748
1951-02-11 0.0 34.83 16.27 4.4571
1951-02-12 0.0 33.27 13.9 4.4152
1951-02-13 0.0 33.38 13.42 4.4364
1951-02-14 0.0 33.65 13.39 4.2948
1951-02-15 0.0 34.17 13.04 3.6094
1951-02-16 0.0 33.85 12.86 4.8952
1951-02-17 0.0 34.91 14.79 4.51
1951-02-18 0.0 34.47 13.84 3.2421
1951-02-19 0.0 36.08 15.06 3.5582
1951-02-20 0.0 37.59 16.1 4.4744
1951-02-21 0.0 38.07 16.08 3.4336
1951-02-22 0.0 38.94 17.23 1.3274
1951-02-23 0.0 39.21 18.11 2.9929
1951-02-24 0.0 38.86 18.54 2.4599
1951-02-25 0.0 38.79 18.36 1.2952
1951-02-26 0.0 38.46 18.37 1.2428
1951-02-27 0.0 39.1 19.58 0.51369
1951-02-28 0.0 38.71 18.5 2.0718
1951-03-01 0.0 38.67 18.41 2.2972
1951-03-02 0.0 39.3 19.97 3.8011
1951-03-03 0.0 39.55 18.65 5.0314
1951-03-04 0.0 39.71 19.28 3.4132
1951-03-05 0.0 39.64 19.29 2.6868
1951-03-06 0.0 40.13 20.79 1.8033
1951-03-07 0.0 40.47 21.93 1.9906
1951-03-08 0.0 40.63 22.14 0.27452
1951-03-09 0.0 39.82 22.1 0.56111
1951-03-10 0.0 38.59 23.25 2.634
1951-03-11 0.0 39.87 23.76 3.7714
1951-03-12 0.0 39.38 24.2 5.0479
1951-03-13 0.0 38.66 21.99 4.1883
1951-03-14 0.25231 38.31 22.5 3.7888
1951-03-15 0.0 39.2 22.44 2.6888
1951-03-16 0.0 40.38 24.73 1.6909
1951-03-17 0.0 40.12 23.97 3.9293
1951-03-18 0.0 40.02 23.17 4.2798
1951-03-19 0.0 39.15 23.92 3.9404
1951-03-20 0.0 37.58 22.75 4.1995
1951-03-21 0.0 37.12 21.23 2.4934
1951-03-22 0.0 36.65 20.48 4.1702
1951-03-23 0.0 37.0 22.61 2.8531
1951-03-24 0.0 37.04 22.61 1.0381
1951-03-25 0.0 36.25 23.74 2.2471
1951-03-26 1.5304 31.55 19.56 3.3516
1951-03-27 0.0 33.98 20.13 0.8218799999999999
1951-03-28 0.0 34.95 22.2 1.5751
1951-03-29 0.0 35.58 22.02 2.3894
1951-03-30 0.0 35.06 21.86 2.4017
1951-03-31 0.0 36.11 20.14 2.2518
1951-04-01 0.0 35.95 22.33 3.6534
1951-04-02 0.0 36.36 23.69 4.3582
1951-04-03 0.0 38.03 23.59 2.6793
1951-04-04 0.0 38.55 22.56 2.7679
1951-04-05 0.0 38.88 22.66 3.8684
1951-04-06 0.0 38.95 24.85 4.7135
1951-04-07 0.0 38.56 23.72 3.4324
1951-04-08 0.0 38.22 23.07 3.3867
1951-04-09 0.0 38.5 22.58 3.0551
1951-04-10 0.0 39.18 21.63 2.1995
1951-04-11 0.0 39.94 24.45 1.2139
1951-04-12 0.0 40.65 25.01 1.0381
1951-04-13 0.0 40.18 25.37 1.7591
1951-04-14 0.0 40.64 26.27 2.0646
1951-04-15 0.0 42.2 27.42 2.4512
1951-04-16 3.7687 42.64 28.25 2.8874
1951-04-17 0.0 42.46 29.6 4.2273
1951-04-18 0.0 39.63 27.9 3.4854
1951-04-19 0.0 40.48 27.23 2.3076
1951-04-20 0.0 39.61 26.03 4.2034
1951-04-21 0.0 38.75 24.18 6.0305
1951-04-22 0.0 38.53 24.91 5.6718
1951-04-23 0.0 39.19 24.63 5.2896
