Date Pptn Tmax Tmin Wind
1951-01-01 0.0 28.0 16.83 3.7019
1951-01-02 0.0 27.09 15.29 3.6367
1951-01-03 0.0 26.27 14.08 3.1978
1951-01-04 0.0 26.35 13.91 3.335
1951-01-05 0.0 26.85 14.12 4.3859
1951-01-06 0.0 26.44 14.44 5.13
1951-01-07 0.0 26.55 15.16 5.0083
1951-01-08 0.0 27.17 15.26 4.7609
1951-01-09 0.0 27.5 14.71 2.4862
1951-01-10 0.0 28.47 15.04 0.5855600000000001
1951-01-11 0.0 28.68 15.36 0.61252
1951-01-12 0.0 28.77 15.28 2.0418
1951-01-13 0.0 28.58 17.17 3.5033
1951-01-14 0.0 28.79 16.85 3.8683
1951-01-15 0.0 28.42 16.75 3.5163
1951-01-16 0.0 28.73 18.02 3.5425
1951-01-17 0.0 29.26 18.83 2.8799
1951-01-18 0.0 28.98 16.81 3.2716
1951-01-19 0.0 28.85 18.38 4.2541
1951-01-20 0.0 28.72 21.1 4.5878
1951-01-21 1.2759 28.81 20.36 4.2492
1951-01-22 0.1031 28.39 19.29 4.593
1951-01-23 0.0 27.76 17.39 5.1233
1951-01-24 0.0 27.68 17.56 4.3796
1951-01-25 0.0 28.03 16.7 4.3086
1951-01-26 0.0 27.72 15.79 4.6697
1951-01-27 0.0 28.0 15.65 3.6473
1951-01-28 0.0 28.66 16.59 1.9576
1951-01-29 0.0 27.96 16.22 3.5267
1951-01-30 0.0 28.23 15.97 3.8809
1951-01-31 0.0 28.51 16.73 4.3183
1951-02-01 0.0 28.98 17.42 1.8784
1951-02-02 0.0 29.65 17.85 1.5297
1951-02-03 0.0 29.94 17.3 1.3857
1951-02-04 0.0 30.25 18.44 3.6802
1951-02-05 0.0 30.23 18.77 4.5384
1951-02-06 0.0 29.72 17.26 4.0714
1951-02-07 0.0 28.63 18.27 2.3122
1951-02-08 0.0 29.76 17.83 3.1648
1951-02-09 0.0 29.74 17.65 1.9575
1951-02-10 0.0 30.63 17.63 2.4724
1951-02-11 0.0 30.99 18.42 3.5005
1951-02-12 0.0 31.97 19.38 3.0023
1951-02-13 0.0 31.99 18.94 0.37322
1951-02-14 0.0 31.76 18.17 0.42296999999999996
1951-02-15 0.0 31.49 16.99 1.8358
1951-02-16 0.0 30.64 16.73 1.0915
1951-02-17 0.0 30.87 17.58 1.8134
1951-02-18 0.0 30.33 18.06 1.7603
1951-02-19 0.0 30.75 17.67 3.4304
1951-02-20 0.0 31.53 17.35 2.1009
1951-02-21 0.0 32.06 17.69 2.1258
1951-02-22 0.0 32.3 17.8 2.191
1951-02-23 0.0 33.26 18.23 2.5244
1951-02-24 0.0 34.18 19.88 3.9234
1951-02-25 0.0 33.59 20.82 3.6942
1951-02-26 0.0 33.39 20.85 1.7236
1951-02-27 0.0 34.07 20.86 1.9412
1951-02-28 0.0 35.0 20.76 2.2426
1951-03-01 0.0 34.83 19.2 1.9254
1951-03-02 0.0 33.6 19.22 2.3654
1951-03-03 0.0 33.48 20.84 2.5867
1951-03-04 0.0 33.36 19.33 1.6815
1951-03-05 0.0 34.78 19.71 3.1232
1951-03-06 0.0 34.14 20.24 2.7059
1951-03-07 0.0 34.25 19.43 2.4709
1951-03-08 0.0 35.36 20.62 4.2344
1951-03-09 0.0 35.03 21.39 4.617
1951-03-10 0.0 34.98 22.37 4.0371
1951-03-11 0.0 33.97 21.13 4.7014
1951-03-12 0.0 35.22 21.6 3.9164
1951-03-13 0.0 35.37 21.97 3.0052
1951-03-14 0.0 33.44 22.01 3.0351
1951-03-15 0.0 33.51 22.5 2.7563
1951-03-16 0.0 33.91 22.08 3.7688
1951-03-17 0.0 34.13 22.87 5.0229
1951-03-18 0.0 34.48 23.8 5.2902
1951-03-19 0.0 34.71 24.38 5.7222
1951-03-20 0.0 34.79 24.49 6.0368
1951-03-21 0.0 34.67 24.54 6.8469
1951-03-22 0.0 34.18 24.54 6.0069
1951-03-23 0.0 34.42 24.47 5.8644
1951-03-24 0.0 34.5 26.22 4.9441
1951-03-25 0.0 32.33 22.57 4.876
1951-03-26 0.0 31.53 23.73 3.7131
1951-03-27 0.59283 31.38 23.64 2.697
1951-03-28 0.0 30.24 23.17 2.4547
1951-03-29 0.0 30.81 23.06 3.5504
1951-03-30 17.072 31.0 23.24 2.6356
1951-03-31 4.254 28.63 22.34 2.3888
1951-04-01 0.8645200000000001 29.8 23.95 2.9391
1951-04-02 3.8560000000000003 31.67 24.29 2.6188
1951-04-03 2.4615 31.36 24.59 3.4946
1951-04-04 0.0 32.92 24.98 4.1807
1951-04-05 0.0 33.81 25.34 4.3301
1951-04-06 0.0 34.72 25.86 3.5219
1951-04-07 0.0 34.51 25.22 3.9179
1951-04-08 0.0 34.31 24.73 3.8467
1951-04-09 0.0 34.79 24.86 4.4934
1951-04-10 0.0 34.21 24.68 4.5221
1951-04-11 0.0 33.3 24.97 3.3976
1951-04-12 0.0 33.91 26.01 4.1264
1951-04-13 0.85059 33.27 24.6 4.1397
1951-04-14 0.0 34.04 25.07 4.8306
