Date Pptn Tmax Tmin Wind
1951-01-01 0.0 27.99 13.6 3.7571
1951-01-02 0.0 26.91 11.3 3.5708
1951-01-03 0.0 26.7 10.41 3.1435
1951-01-04 0.0 27.25 10.82 3.4427
1951-01-05 0.0 28.37 13.07 4.3206
1951-01-06 0.0 28.93 13.68 5.3288
1951-01-07 0.0 28.33 13.21 5.0826
1951-01-08 0.0 28.4 12.28 4.2824
1951-01-09 0.0 29.83 12.62 3.0959
1951-01-10 0.0 29.67 12.72 2.1899
1951-01-11 0.0 29.78 12.21 2.5455
1951-01-12 0.0 30.17 13.8 4.3189
1951-01-13 0.0 30.85 15.0 4.6248
1951-01-14 0.0 30.39 16.06 4.5697
1951-01-15 0.0 30.32 16.06 4.1624
1951-01-16 0.0 30.15 16.33 1.8944
1951-01-17 0.0 30.1 16.09 3.0031
1951-01-18 0.0 29.44 15.01 1.8351
1951-01-19 0.0 30.45 16.9 2.0247
1951-01-20 0.034088 29.51 16.28 2.4948
1951-01-21 0.0 29.41 14.6 1.5963
1951-01-22 0.0 29.46 14.8 2.3336
1951-01-23 0.0 29.16 14.75 1.9907
1951-01-24 0.0 29.68 15.0 2.4086
1951-01-25 0.0 30.09 13.51 4.0875
1951-01-26 0.0 30.28 13.89 3.708
1951-01-27 0.0 31.15 14.9 3.2583
1951-01-28 0.0 31.48 13.58 3.344
1951-01-29 0.0 31.21 13.78 3.6221
1951-01-30 0.0 31.14 15.05 5.0897
1951-01-31 0.0 31.03 14.68 4.252
1951-02-01 0.0 30.93 14.18 3.8201
1951-02-02 0.0 29.62 12.81 1.9617
1951-02-03 0.0 30.35 13.25 3.0610000000000004
1951-02-04 0.0 31.19 16.41 3.9025
1951-02-05 0.0 31.97 17.19 2.133
1951-02-06 0.0 31.33 14.38 2.86
1951-02-07 0.0 30.7 14.97 3.6694
1951-02-08 0.0 30.99 16.36 4.5184
1951-02-09 0.0 31.96 15.82 3.1865
1951-02-10 0.0 33.22 17.47 0.84719
1951-02-11 0.0 34.03 17.09 1.9065
1951-02-12 0.0 33.71 16.13 3.1598
1951-02-13 0.0 34.26 15.41 3.911
1951-02-14 0.0 33.6 14.33 4.7697
1951-02-15 0.0 33.38 13.58 4.8004
1951-02-16 0.0 32.54 13.13 5.1575
1951-02-17 0.0 33.55 14.58 4.6595
1951-02-18 0.0 33.82 14.05 3.6275
1951-02-19 0.0 33.67 14.32 1.8402
1951-02-20 0.0 35.45 15.36 4.3848
1951-02-21 0.0 35.74 15.5 3.9914
1951-02-22 0.0 36.0 15.69 2.6258
1951-02-23 0.0 36.55 17.15 0.45247
1951-02-24 0.0 37.26 17.24 0.77136
