Date Pptn Tmax Tmin Wind
1951-01-01 0.0 23.93 8.76 1.6586
1951-01-02 0.0 22.12 8.11 1.3134
1951-01-03 0.0 22.46 7.73 0.30717
1951-01-04 0.0 22.24 7.49 0.63539
1951-01-05 0.0 23.56 8.66 2.5259
1951-01-06 0.0 24.52 8.61 2.878
1951-01-07 0.0 25.05 8.41 1.9611
1951-01-08 0.0 24.48 9.2 3.0492
1951-01-09 0.0 24.45 10.32 2.2912
1951-01-10 0.0 24.06 9.8 2.0526
1951-01-11 0.0 22.96 8.53 2.9782
1951-01-12 0.0 23.49 8.15 2.1092
1951-01-13 0.0 24.41 10.04 1.0358
1951-01-14 0.0 25.64 11.43 1.9376
1951-01-15 0.0 25.47 10.92 1.4317
1951-01-16 0.40814 25.82 12.58 1.7625
1951-01-17 1.3206 23.92 14.16 2.1524
1951-01-18 0.0 22.56 10.36 2.6347
1951-01-19 0.43225 21.92 8.59 2.7107
1951-01-20 2.5405 22.11 12.38 0.52923
1951-01-21 0.15972999999999998 20.6 10.74 2.0761
1951-01-22 0.0 20.92 10.16 2.2786
1951-01-23 0.0 21.59 8.0 2.3229
1951-01-24 0.0 20.91 6.7 1.535
1951-01-25 0.0 21.11 7.6 1.9264
1951-01-26 0.0 21.96 6.79 0.7894800000000001
1951-01-27 0.0 23.21 7.67 0.7973
1951-01-28 0.0 23.76 8.35 1.2424
1951-01-29 0.0 23.42 7.75 1.8417
1951-01-30 0.0 24.15 8.79 2.8596
1951-01-31 0.0 25.25 11.09 2.6889
1951-02-01 0.0 25.61 12.78 3.3117
1951-02-02 0.0 27.29 10.86 2.2759
1951-02-03 0.0 26.79 10.39 3.9286
1951-02-04 0.0 24.18 7.89 3.0282
1951-02-05 0.0 23.75 10.14 2.49
1951-02-06 0.0 21.55 12.14 1.9237
1951-02-07 0.0 24.3 12.18 2.795
1951-02-08 0.0 23.93 11.17 2.1653
1951-02-09 0.0 23.96 11.39 3.1839
1951-02-10 0.0 26.37 11.86 2.1886
1951-02-11 0.0 28.03 13.38 3.5115
1951-02-12 0.0 28.33 12.87 4.0617
1951-02-13 0.0 26.55 10.47 6.151
1951-02-14 0.0 25.86 10.69 8.4211
1951-02-15 0.0 26.24 10.72 8.0302
1951-02-16 0.0 25.2 10.22 5.9751
1951-02-17 0.0 24.31 8.5 0.21333000000000002
1951-02-18 0.0 26.33 9.75 1.3876
1951-02-19 0.0 27.69 10.59 1.6136
1951-02-20 0.0 28.44 12.62 4.2539
1951-02-21 0.0 29.51 12.31 2.511
1951-02-22 0.0 29.48 11.55 5.3366
1951-02-23 0.0 30.61 14.15 5.6509
1951-02-24 0.0 31.29 13.35 5.9816
1951-02-25 0.0 31.24 12.84 5.3067
1951-02-26 0.0 31.6 13.07 6.2182
1951-02-27 0.0 31.14 13.18 6.0855
1951-02-28 0.0 30.44 12.72 6.8064
1951-03-01 0.0 30.71 13.95 5.1072
1951-03-02 0.0 30.88 14.67 6.0085
1951-03-03 0.0 30.94 14.85 6.0976
1951-03-04 0.0 31.68 14.04 2.3228
1951-03-05 0.0 31.55 14.64 2.7596
1951-03-06 0.0 32.3 15.31 4.0902
1951-03-07 0.0 33.22 16.03 4.728
