Date Pptn Tmax Tmin Wind
1951-01-01 0.0 20.55 1.86 2.4330000000000003
1951-01-02 0.0 21.35 2.31 1.2594
1951-01-03 0.0 21.18 2.37 2.3514
1951-01-04 0.0 21.19 3.24 4.3769
1951-01-05 0.0 21.44 4.28 5.2776
1951-01-06 0.0 21.73 6.43 6.1466
1951-01-07 0.0 20.67 7.66 5.2561
1951-01-08 0.0 20.54 6.39 0.90566
1951-01-09 0.0 20.87 4.9 3.1122
1951-01-10 0.0 20.38 4.65 3.6352
1951-01-11 0.0 22.44 4.8 3.2767
1951-01-12 0.0 23.19 6.56 3.1038
1951-01-13 0.0 22.88 7.51 1.6143
1951-01-14 0.38159 20.84 6.67 3.7929
1951-01-15 0.65327 21.78 6.67 3.0985
1951-01-16 0.0 19.03 8.03 0.6278199999999999
1951-01-17 0.0 18.66 4.86 0.935
1951-01-18 0.0 19.36 4.76 3.2545
1951-01-19 0.0 20.45 6.3 3.832
1951-01-20 0.0 19.24 4.78 3.5473
1951-01-21 0.0 19.41 5.04 3.3452
1951-01-22 0.0 18.45 3.77 1.8365
1951-01-23 0.0 19.06 2.84 3.0383
1951-01-24 0.0 19.64 2.26 1.5465
1951-01-25 0.0 20.44 3.23 1.5299
1951-01-26 0.0 22.28 4.17 3.9321
1951-01-27 0.0 22.65 4.7 2.4664
1951-01-28 0.0 24.29 5.05 2.039
1951-01-29 0.0 25.25 7.01 0.73416
1951-01-30 0.0 24.88 6.67 4.4408
1951-01-31 0.0 23.9 6.32 2.9398
1951-02-01 0.0 22.88 6.03 3.5687
1951-02-02 0.0 21.54 3.78 4.5474
1951-02-03 0.0 16.87 1.39 3.8547
1951-02-04 0.0 18.25 2.74 3.717
1951-02-05 0.0 19.01 5.6 3.7507
1951-02-06 0.0 19.15 4.14 3.4265
1951-02-07 0.0 19.88 5.39 3.3392
1951-02-08 0.0 23.02 6.67 2.4843
1951-02-09 0.0 25.59 7.74 3.4344
1951-02-10 0.0 26.62 8.75 5.7955
1951-02-11 0.0 23.21 6.14 3.8664
1951-02-12 0.0 21.64 3.98 4.1791
1951-02-13 0.0 21.21 4.71 4.4991
1951-02-14 0.0 23.43 5.72 4.1610000000000005
1951-02-15 0.0 24.41 6.0 4.7436
1951-02-16 0.0 23.62 4.48 5.4135
1951-02-17 0.0 24.32 6.34 5.1287
1951-02-18 0.0 26.91 8.03 1.4339
1951-02-19 0.0 29.84 9.11 3.4378
1951-02-20 0.0 29.86 8.69 5.5298
1951-02-21 0.0 28.07 7.87 2.6867
1951-02-22 0.0 29.46 8.98 0.9172100000000001
1951-02-23 0.0 30.91 10.09 4.4138
1951-02-24 0.0 31.12 9.66 3.7654
1951-02-25 0.0 31.36 10.91 4.302
1951-02-26 0.0 30.81 10.75 4.1647
1951-02-27 0.0 30.29 10.69 4.1493
1951-02-28 0.0 30.1 10.51 4.1336
1951-03-01 0.0 31.21 11.03 3.8763
1951-03-02 0.0 32.06 10.87 4.0244
1951-03-03 0.0 31.33 11.24 3.8028
1951-03-04 0.0 30.72 12.33 3.7971
1951-03-05 0.0 31.14 12.56 2.6630000000000003
1951-03-06 0.0 34.07 14.27 0.75361
1951-03-07 0.0 33.47 15.18 2.9014
1951-03-08 0.0 33.55 13.85 3.5013
1951-03-09 0.0 33.17 15.69 2.6415
1951-03-10 0.0 32.15 15.57 2.4864
1951-03-11 0.0 31.34 14.89 2.8084
1951-03-12 0.0 29.9 11.94 4.8353
1951-03-13 0.0 28.34 10.54 3.0247
1951-03-14 0.0 29.66 10.68 2.2125
1951-03-15 0.0 30.44 11.52 1.242
1951-03-16 0.0 32.14 12.75 1.8085
1951-03-17 0.0 32.69 14.0 1.9903
1951-03-18 0.0 32.88 15.1 0.22655
1951-03-19 0.0 30.75 14.91 2.8893
1951-03-20 0.0 29.4 12.34 4.5855
1951-03-21 0.0 28.89 11.58 1.2981
1951-03-22 0.0 29.02 13.89 1.6189
1951-03-23 0.0 29.98 16.32 3.0081
1951-03-24 0.0 29.7 16.2 5.5541
1951-03-25 2.2865 28.31 14.23 6.1488
1951-03-26 11.478 25.1 11.89 4.4639
1951-03-27 0.0 24.66 14.01 2.3276
1951-03-28 0.18832000000000002 28.31 14.27 4.2405
1951-03-29 0.0 28.21 14.4 2.3068
1951-03-30 0.0 28.59 14.15 0.66298
1951-03-31 0.13559000000000002 28.97 14.62 2.0239
1951-04-01 0.0 29.06 14.48 3.1712
1951-04-02 0.0 29.88 15.97 0.47408
1951-04-03 1.3307 28.97 15.32 2.9518
