Date Pptn Tmax Tmin Wind
1951-01-01 0.0 23.48 8.44 1.9657
1951-01-02 0.0 21.63 7.4 1.7154
1951-01-03 0.0 21.84 6.96 0.24322
1951-01-04 0.0 21.84 6.74 0.66778
1951-01-05 0.0 23.24 8.27 2.9552
1951-01-06 0.0 23.94 8.07 2.8189
1951-01-07 0.0 24.3 7.94 2.3363
1951-01-08 0.0 24.11 9.01 3.1968
1951-01-09 0.0 24.63 10.27 4.4854
1951-01-10 0.0 24.19 9.39 3.0797
1951-01-11 0.0 22.6 8.04 3.7287
1951-01-12 0.0 23.54 7.73 2.0093
1951-01-13 0.0 24.21 9.85 1.4872
1951-01-14 0.0 25.67 11.58 2.1939
1951-01-15 0.0 25.12 11.07 2.2658
1951-01-16 0.38437 25.93 12.95 2.7176
1951-01-17 1.643 23.91 14.42 3.1785
1951-01-18 0.0 22.19 9.93 3.2011
1951-01-19 0.26561 21.48 8.12 4.051
1951-01-20 1.6503 22.05 12.44 1.1646
1951-01-21 3.9966 20.49 10.79 2.6477
1951-01-22 0.0 20.01 9.55 2.4045
1951-01-23 0.0 20.91 7.11 2.3907
1951-01-24 0.0 20.35 6.03 1.5394
1951-01-25 0.0 20.8 6.83 1.5028
1951-01-26 0.0 21.43 6.19 0.56601
1951-01-27 0.0 22.7 6.88 0.38904
1951-01-28 0.0 23.44 7.77 1.2583
1951-01-29 0.0 23.27 7.15 1.6628
1951-01-30 0.0 24.22 8.41 2.7933
1951-01-31 0.0 25.34 10.91 3.8977
1951-02-01 0.0 26.0 12.9 4.5888
1951-02-02 0.0 27.55 10.81 3.5073
1951-02-03 0.0 26.75 10.39 4.5472
1951-02-04 0.0 23.59 7.35 3.3822
1951-02-05 0.0 23.43 10.0 3.1352
1951-02-06 1.1243 21.03 11.56 2.7537
1951-02-07 0.0 24.21 12.14 3.4247
1951-02-08 0.0 22.99 10.36 3.6434
1951-02-09 0.0 24.02 10.72 3.5529
1951-02-10 0.0 26.95 11.76 3.1311
1951-02-11 0.0 28.95 13.54 4.7965
1951-02-12 0.0 28.55 12.86 3.9011
1951-02-13 0.0 26.49 10.07 6.8386
1951-02-14 0.0 26.33 10.22 8.7989
1951-02-15 0.0 26.54 10.29 8.8944
1951-02-16 0.0 25.44 9.82 7.2271
1951-02-17 0.0 24.88 7.98 1.9342
1951-02-18 0.0 26.25 9.27 1.6358
1951-02-19 0.0 27.36 10.12 1.4456
1951-02-20 0.0 28.14 12.23 4.3771
1951-02-21 0.0 29.61 11.53 3.786
1951-02-22 0.0 29.65 11.17 5.8612
1951-02-23 0.0 30.8 14.04 5.69
1951-02-24 0.0 31.74 13.08 5.9609
1951-02-25 0.0 31.67 13.26 5.3929
1951-02-26 0.0 31.87 12.97 6.6357
1951-02-27 0.0 31.21 13.09 7.3406
1951-02-28 0.0 30.34 12.66 7.6699
1951-03-01 0.0 30.76 14.04 6.5520000000000005
1951-03-02 0.0 31.24 14.38 6.4016
1951-03-03 0.0 31.27 14.8 6.8419
1951-03-04 0.0 32.23 13.93 4.0091
1951-03-05 0.0 31.83 14.47 3.3832
1951-03-06 0.0 32.49 15.03 5.0569999999999995
1951-03-07 0.0 33.76 16.13 6.0646
1951-03-08 0.0 34.8 17.59 4.2780000000000005
1951-03-09 0.0 35.21 16.78 3.5366
1951-03-10 0.0 34.76 18.86 5.2557
1951-03-11 0.0 35.11 19.63 6.3062
1951-03-12 0.0 35.12 20.52 4.5804
1951-03-13 0.0 32.43 17.77 3.7995
1951-03-14 0.0 32.93 17.5 3.3149
1951-03-15 0.0 32.41 15.63 3.1226
1951-03-16 0.0 34.1 14.89 2.1215
1951-03-17 0.0 34.57 16.48 2.2159999999999997
1951-03-18 0.0 34.9 17.79 3.1707
1951-03-19 0.026561 34.9 20.05 3.3099
1951-03-20 0.0 30.62 18.77 3.0742
1951-03-21 0.0 29.74 16.7 3.3981
1951-03-22 0.0 31.85 15.45 1.7785
1951-03-23 0.0 32.31 14.62 1.7701
1951-03-24 0.0 32.99 19.09 1.3521
1951-03-25 0.8709100000000001 32.89 18.83 1.2322
1951-03-26 0.5093300000000001 27.31 17.43 0.7592
1951-03-27 0.0 26.86 17.43 3.6755
1951-03-28 0.0 30.57 17.64 4.5465
1951-03-29 0.0 31.23 18.41 4.8894
1951-03-30 0.31901999999999997 29.2 17.31 2.7559
1951-03-31 0.0 29.41 16.28 0.64844
1951-04-01 0.31998000000000004 29.74 17.54 0.34364
1951-04-02 0.0 31.32 18.78 1.8940000000000001
1951-04-03 0.0 34.27 19.59 3.065
1951-04-04 0.14038 34.27 20.7 3.3687
1951-04-05 0.0 35.14 19.47 4.2212
1951-04-06 0.0 37.1 20.7 3.9066
1951-04-07 0.0 38.45 22.13 4.8388
1951-04-08 0.0 35.26 22.95 4.7565
1951-04-09 0.0 37.54 22.14 4.0637
1951-04-10 0.0 35.15 19.19 4.3381
1951-04-11 0.0 33.41 18.05 4.2117
1951-04-12 0.0 34.19 18.99 3.6256
1951-04-13 0.0 35.2 19.72 2.6182
1951-04-14 0.0 36.69 19.99 3.8317
1951-04-15 0.0 37.87 21.18 5.8953
1951-04-16 0.0 39.03 22.81 6.4696
1951-04-17 0.0 40.53 22.78 6.6272
1951-04-18 0.0 40.29 24.3 4.1182
1951-04-19 0.044269 40.32 26.31 2.3796
1951-04-20 0.16477 38.03 23.23 2.0571
1951-04-21 0.0 33.82 19.07 3.2609
1951-04-22 0.0 35.39 18.18 2.7946
1951-04-23 0.0 37.1 20.35 3.2774
1951-04-24 0.0 37.45 22.28 5.5894
1951-04-25 0.0 37.5 23.38 6.3587
1951-04-26 0.0 38.2 23.92 5.2489
1951-04-27 0.0 38.3 23.59 1.9417
1951-04-28 0.0 39.01 22.86 2.4981
1951-04-29 0.0 38.82 23.28 2.4931
1951-04-30 0.20364000000000002 37.8 22.17 1.9783
1951-05-01 0.5989399999999999 36.34 21.09 3.5567
1951-05-02 0.58506 33.42 22.49 3.5942
1951-05-03 0.0 34.65 21.96 2.5971
1951-05-04 0.0 36.17 22.78 3.068
1951-05-05 0.0 38.63 23.7 3.6006
1951-05-06 0.0 38.73 24.16 0.97106
1951-05-07 0.0 39.22 25.55 1.6447
1951-05-08 0.0 40.57 24.91 2.2765
1951-05-09 0.0 41.45 26.25 3.0993
1951-05-10 0.0 41.62 25.74 4.2003
1951-05-11 0.0 40.44 24.76 4.4183
1951-05-12 0.0 42.01 25.21 4.22
1951-05-13 0.0 42.17 26.19 4.1056
1951-05-14 0.0 42.01 27.06 3.4762
1951-05-15 0.0 40.65 26.12 3.678
1951-05-16 0.0 39.74 26.25 3.696
1951-05-17 0.0 41.76 26.86 2.8298
1951-05-18 0.0 42.76 26.91 1.3867
1951-05-19 0.0 43.07 26.16 1.3530000000000002
1951-05-20 0.0 43.49 26.13 0.6151800000000001
1951-05-21 0.0 42.82 26.52 2.2932
1951-05-22 0.0 39.49 24.8 2.31
1951-05-23 0.0 36.32 24.64 3.4325
1951-05-24 0.0 36.13 26.2 3.9674
1951-05-25 0.0 38.65 26.2 2.8473
1951-05-26 0.0 38.72 26.48 1.4268
1951-05-27 0.18822 38.5 26.05 1.3947
1951-05-28 0.0 39.5 25.84 1.3834
1951-05-29 0.0 38.32 27.09 0.41034
1951-05-30 2.1968 36.49 25.33 0.40959
1951-05-31 3.9196 37.18 26.18 1.683
1951-06-01 0.55 39.85 27.02 3.7654
1951-06-02 1.2252 38.98 27.07 3.8301
1951-06-03 0.43848000000000004 37.59 26.37 4.4894
1951-06-04 5.4377 36.95 27.31 4.6198
1951-06-05 20.941 37.32 25.83 3.076
1951-06-06 0.0 35.73 26.42 3.6786
1951-06-07 3.8039 35.95 26.37 2.8844
1951-06-08 3.0008 37.86 25.9 2.4982
1951-06-09 0.0 38.63 27.16 3.2952
1951-06-10 0.0 38.97 27.63 3.7052
1951-06-11 0.0 39.01 27.51 3.4474
1951-06-12 0.0 38.89 27.08 2.3747
1951-06-13 0.07082999999999999 36.39 26.6 2.7049
1951-06-14 3.6708 36.7 27.68 2.3679
1951-06-15 25.17 37.99 24.97 1.3847
1951-06-16 18.322 34.69 25.05 4.495
1951-06-17 0.12586 34.62 25.53 3.7095
1951-06-18 0.0 37.07 26.42 1.9762
1951-06-19 0.0 38.84 27.25 1.8281
1951-06-20 0.0 39.73 27.72 1.4508
1951-06-21 0.0 38.93 27.71 3.1917
1951-06-22 0.0 38.4 27.54 3.1838
1951-06-23 0.0 38.48 27.76 3.821
1951-06-24 0.0 38.35 27.95 3.9615
1951-06-25 0.0 39.43 28.71 4.0696
1951-06-26 0.0 38.76 28.66 3.6419
1951-06-27 1.6051 36.38 27.06 2.7818
1951-06-28 5.6815 33.65 27.39 3.6006
1951-06-29 17.054000000000002 33.92 26.69 4.8198
1951-06-30 18.883 31.2 25.2 4.062
1951-07-01 19.062 30.91 24.47 1.8751
1951-07-02 16.469 30.32 23.99 4.1408
1951-07-03 1.8056 29.62 23.68 4.4949
1951-07-04 18.831 28.95 23.47 3.0485
1951-07-05 9.2388 29.75 24.53 2.9426
1951-07-06 36.574 30.43 24.35 3.5358
1951-07-07 76.03 29.15 24.08 3.4994
1951-07-08 25.585 29.98 24.76 2.9377
1951-07-09 17.000999999999998 31.78 25.21 2.8126
1951-07-10 0.0 33.69 27.05 2.3706
1951-07-11 6.5869 33.97 26.63 2.5
1951-07-12 23.779 33.78 25.21 2.7809
1951-07-13 6.9727 32.76 25.68 2.9894
1951-07-14 1.1163 35.19 26.34 3.0727
1951-07-15 9.6034 36.22 26.33 3.8747
1951-07-16 40.205 35.79 26.22 4.0734
1951-07-17 42.67100000000001 33.52 25.87 4.2078
1951-07-18 2.7456 32.34 25.28 4.3476
1951-07-19 1.4394 32.24 26.39 5.4916
1951-07-20 9.6379 33.51 27.05 3.9263
1951-07-21 0.5393899999999999 33.97 27.34 2.8464
1951-07-22 0.0 34.05 27.09 3.2125
1951-07-23 0.0 34.29 27.24 2.602
1951-07-24 0.0 34.99 27.59 2.7935
1951-07-25 0.0 35.61 27.28 4.7316
1951-07-26 0.070123 33.04 26.45 4.5823
1951-07-27 0.0 33.22 26.17 3.5444
1951-07-28 6.1727 34.54 27.29 1.9839
1951-07-29 16.746 33.31 25.91 2.3303
1951-07-30 7.4051 32.5 26.02 2.2915
1951-07-31 0.9949 32.85 26.45 1.85
1951-08-01 0.5897100000000001 32.76 26.93 1.1955
1951-08-02 2.1211 32.92 26.92 0.92196
1951-08-03 0.32364 32.9 26.4 1.5549
1951-08-04 0.076693 34.41 27.23 0.58199
1951-08-05 1.3332 34.06 27.28 0.59507
1951-08-06 6.8815 33.97 26.46 0.86362
1951-08-07 2.2374 33.3 26.09 2.6804
1951-08-08 1.2098 33.14 26.16 4.2065
1951-08-09 1.1127 33.87 26.84 2.1481
1951-08-10 1.1686 34.38 27.03 1.6385
1951-08-11 2.8043 34.69 25.7 2.1591
1951-08-12 4.22 33.76 26.25 1.7755
1951-08-13 1.5794 32.54 26.32 1.614
1951-08-14 2.3381 33.65 25.96 1.0582
1951-08-15 25.956999999999997 32.82 24.98 0.97795
1951-08-16 5.4053 31.51 25.36 2.347
1951-08-17 5.3937 33.14 26.17 1.6689
1951-08-18 3.8657 32.28 26.28 1.3034
1951-08-19 0.73948 33.38 26.88 1.8209
1951-08-20 0.088534 34.21 27.01 1.4391
1951-08-21 20.569000000000003 34.18 25.79 1.8929
1951-08-22 37.604 33.49 25.12 2.3564
1951-08-23 19.004 32.19 25.19 1.9744
1951-08-24 9.5368 30.33 24.31 1.9582
1951-08-25 2.2141 30.57 25.39 2.8756
1951-08-26 1.8577 31.34 26.34 3.0787
1951-08-27 0.042499 33.13 27.01 3.0986
1951-08-28 0.0 33.99 26.94 2.5945
1951-08-29 0.09739 34.38 26.97 1.0551
1951-08-30 0.0 34.35 26.28 0.83915
1951-08-31 1.9912 33.67 25.59 1.2101
1951-09-01 1.102 33.25 25.56 2.184
1951-09-02 0.33366999999999997 33.02 25.67 1.7561
1951-09-03 0.0 33.25 26.4 0.21033000000000002
1951-09-04 0.0 34.6 27.36 1.1938
1951-09-05 0.9185200000000001 35.33 26.16 1.3009
1951-09-06 16.26 35.16 24.8 1.5558
1951-09-07 15.663 30.88 25.06 2.7212
1951-09-08 3.0424 30.97 26.08 1.568
1951-09-09 6.7381 32.34 26.61 0.43372
1951-09-10 37.564 34.43 23.57 1.5582
1951-09-11 15.387 29.17 24.27 3.1579
1951-09-12 1.1129 30.94 25.14 2.4531
1951-09-13 4.1527 32.07 25.25 1.1456
1951-09-14 1.8974 32.41 26.0 1.9153
1951-09-15 4.6639 33.32 26.45 3.0083
1951-09-16 5.5263 33.52 26.27 3.0899
1951-09-17 0.0 33.97 26.0 2.2305
1951-09-18 0.0 34.46 25.68 2.3442
1951-09-19 0.0 34.31 25.06 1.4318
1951-09-20 0.0 34.45 24.46 1.1265
1951-09-21 3.0587 34.01 25.26 1.6242
1951-09-22 0.58797 32.96 25.25 1.0092
1951-09-23 0.13280999999999998 33.57 25.97 1.0197
1951-09-24 0.0 34.39 26.11 0.76293
1951-09-25 5.6132 34.2 24.91 1.0461
1951-09-26 0.0 34.13 25.12 1.8793
1951-09-27 0.0 33.88 24.23 2.0909
1951-09-28 0.07218 34.37 25.58 0.8002100000000001
1951-09-29 0.0 34.12 25.77 0.8302799999999999
1951-09-30 3.387 33.36 25.81 2.4344
1951-10-01 2.6292 32.93 23.89 2.2405
1951-10-02 2.5848 30.68 23.79 2.799
1951-10-03 1.4694 30.28 24.4 3.2539
1951-10-04 0.0 30.53 23.98 1.3388
1951-10-05 0.0 33.34 24.78 0.73668
1951-10-06 0.0 34.44 24.43 1.0219
1951-10-07 0.0 34.41 25.01 1.6914
1951-10-08 0.0 33.21 24.76 1.0179
1951-10-09 0.0 33.38 24.33 0.8959299999999999
1951-10-10 1.9625 33.9 24.7 1.4289
1951-10-11 5.9993 33.55 25.06 1.2264
1951-10-12 0.0 32.68 25.42 1.8254
1951-10-13 0.0 31.31 25.62 0.12892
1951-10-14 0.051163 33.06 25.86 1.0228
1951-10-15 0.063749 34.67 26.3 0.74073
1951-10-16 3.4613 34.36 24.85 1.1853
1951-10-17 0.25988 34.11 24.55 1.5404
1951-10-18 0.0 34.51 24.81 1.5196
1951-10-19 0.0 33.55 23.94 0.9318299999999999
1951-10-20 0.0 34.54 23.67 0.29373
1951-10-21 0.0 34.1 23.69 1.5297
1951-10-22 0.0 34.09 22.04 0.39945
1951-10-23 0.0 33.81 21.72 1.7012
1951-10-24 0.0 33.4 21.16 1.7944
1951-10-25 0.0 32.81 22.27 1.9434
1951-10-26 0.0 32.29 22.17 1.8469
1951-10-27 0.0 32.38 22.31 1.3963
1951-10-28 0.0 32.62 22.56 2.1825
1951-10-29 0.0 33.0 23.04 2.0889
1951-10-30 0.0 33.47 22.39 2.2305
1951-10-31 0.0 33.59 21.61 2.13
1951-11-01 0.0 31.34 21.12 1.9418
1951-11-02 0.0 30.91 20.54 2.1304
1951-11-03 0.0 31.18 20.04 0.9389299999999999
1951-11-04 0.0 30.85 18.55 1.54
1951-11-05 0.0 31.47 18.73 1.4125
1951-11-06 0.0 31.39 18.57 0.97501
1951-11-07 0.0 31.17 16.98 0.80966
1951-11-08 0.0 31.33 16.37 0.75371
1951-11-09 0.0 30.89 16.24 1.1295
1951-11-10 0.0 30.64 16.38 2.0698
1951-11-11 0.0 30.2 15.75 2.3853
1951-11-12 0.0 29.62 15.96 1.6331
1951-11-13 0.0 29.76 15.67 1.7226
1951-11-14 0.0 29.96 16.45 1.7327
1951-11-15 0.0 30.8 15.93 2.1786
1951-11-16 0.0 30.43 16.31 1.87
1951-11-17 0.0 30.31 16.46 0.6621100000000001
1951-11-18 0.0 29.96 16.15 0.95883
1951-11-19 0.0 30.08 16.47 1.0414
1951-11-20 0.0 30.75 15.63 0.485
1951-11-21 0.0 29.99 13.7 2.3947
1951-11-22 0.0 28.88 12.05 2.1709
1951-11-23 0.0 28.45 12.77 1.9569
1951-11-24 0.0 28.33 14.06 2.2285
1951-11-25 0.0 28.02 15.79 2.3516
1951-11-26 0.0 25.53 16.04 2.5661
1951-11-27 0.0 25.86 15.63 1.8856
1951-11-28 0.73631 25.31 12.67 1.9789
1951-11-29 0.0 25.23 12.07 1.0935
1951-11-30 0.0 25.43 11.41 0.43304
1951-12-01 0.0 25.38 11.31 2.5179
