Date Pptn Tmax Tmin Wind
1951-01-01 0.0 20.72 1.5 2.2182
1951-01-02 0.0 21.64 1.5 1.484
1951-01-03 0.0 21.53 1.69 2.551
1951-01-04 0.0 21.48 2.26 4.1408
1951-01-05 0.0 21.75 3.52 5.0549
1951-01-06 0.0 21.99 5.8 6.0268
1951-01-07 0.0 21.69 8.12 5.1229
1951-01-08 0.0 20.79 5.41 0.29922
1951-01-09 0.0 20.29 4.09 3.0249
1951-01-10 0.0 21.13 4.2 3.3455
1951-01-11 0.0 22.34 5.02 2.4523
1951-01-12 0.0 22.58 6.32 2.7549
1951-01-13 0.0 22.52 6.79 1.3011
1951-01-14 0.0 19.6 5.59 3.8885
1951-01-15 0.30898000000000003 20.44 5.54 2.9859
1951-01-16 0.0 19.14 6.92 1.157
1951-01-17 4.1786 19.23 3.66 0.71272
1951-01-18 0.0 19.91 4.51 3.3821
1951-01-19 2.4198 20.48 6.32 3.9396
1951-01-20 2.6676 19.62 4.08 3.4195
1951-01-21 0.0 19.0 4.61 3.0555
1951-01-22 0.0 18.6 3.11 1.7209999999999999
1951-01-23 0.0 19.02 2.22 2.6718
1951-01-24 0.0 20.07 1.56 0.90841
1951-01-25 0.0 20.82 2.82 1.6245
1951-01-26 0.0 22.47 4.26 3.8588
1951-01-27 0.0 23.17 4.41 1.9608
1951-01-28 0.0 25.24 5.56 1.9866
1951-01-29 0.0 25.27 6.57 0.83355
1951-01-30 0.0 24.24 6.39 3.6267
1951-01-31 0.0 23.52 5.97 1.419
1951-02-01 0.0 22.74 5.75 4.415
1951-02-02 0.0 20.96 2.71 3.4968
1951-02-03 0.0 16.49 0.75 3.6643
1951-02-04 0.0 17.66 2.17 3.6493
1951-02-05 0.0 18.75 3.71 3.2641
1951-02-06 0.0 19.68 2.86 3.44
1951-02-07 0.0 20.69 5.26 3.4626
1951-02-08 0.0 23.25 5.95 3.1218
1951-02-09 0.0 25.18 7.88 4.092
1951-02-10 0.0 25.84 7.95 6.2188
1951-02-11 0.0 22.78 5.01 2.964
1951-02-12 0.0 20.52 3.1 3.9084
1951-02-13 0.0 20.96 4.24 4.1425
1951-02-14 0.0 23.51 4.86 3.429
1951-02-15 0.0 24.76 4.71 4.1342
1951-02-16 0.0 23.29 3.62 4.3424
1951-02-17 0.0 24.74 5.89 3.7689
1951-02-18 0.0 27.62 7.89 0.78074
1951-02-19 0.0 30.8 9.03 3.1092
1951-02-20 0.0 29.16 7.51 4.7661
1951-02-21 0.0 28.05 7.35 1.6047
1951-02-22 0.0 30.26 8.59 0.66314
1951-02-23 0.0 31.39 9.77 4.1672
1951-02-24 0.0 31.39 9.46 4.0272
1951-02-25 0.0 31.12 10.81 4.7009
1951-02-26 0.0 30.46 10.46 4.3768
1951-02-27 0.0 30.33 10.22 4.3178
1951-02-28 0.0 30.05 10.05 3.8195
1951-03-01 0.0 31.48 10.56 3.6793
1951-03-02 0.0 32.25 11.1 3.9134
1951-03-03 0.0 31.24 10.93 3.6621
1951-03-04 0.0 31.06 12.4 3.5964
1951-03-05 0.0 31.48 12.59 2.5142
1951-03-06 0.0 33.97 14.25 0.7044
1951-03-07 0.0 32.79 15.24 2.3223
1951-03-08 0.0 33.33 13.36 2.2136
1951-03-09 0.0 32.6 15.8 2.2526
1951-03-10 0.0 31.34 14.44 2.7104
1951-03-11 0.0 30.53 13.33 2.9523
1951-03-12 0.0 28.88 10.23 4.699
1951-03-13 0.0 27.92 9.78 2.7377
1951-03-14 0.0 29.58 9.72 2.0994
1951-03-15 0.0 30.41 10.74 1.5778
1951-03-16 0.0 31.83 12.39 2.2109
1951-03-17 0.0 32.45 13.98 2.3225
1951-03-18 0.0 32.62 15.18 0.47697
1951-03-19 0.0 30.14 13.76 3.2798
1951-03-20 0.0 29.69 11.73 4.0822
1951-03-21 0.0 28.92 10.88 1.1716
1951-03-22 0.0 29.39 13.67 1.7179
1951-03-23 0.033368 29.84 16.15 2.4007
1951-03-24 0.0 29.88 15.53 4.1843
1951-03-25 0.0 28.08 14.03 5.8414
1951-03-26 0.36303 24.88 11.62 4.8459
1951-03-27 0.0 24.19 13.57 2.3341
1951-03-28 0.0 28.35 13.83 4.2594
1951-03-29 0.0 28.16 13.89 2.2351
1951-03-30 0.0 28.8 14.3 0.98905
1951-03-31 0.042795 28.77 14.72 2.4633
1951-04-01 0.0 28.76 14.49 2.9633
1951-04-02 1.444 29.34 15.52 0.53296
1951-04-03 1.2139 28.91 14.89 2.9989999999999997
1951-04-04 0.0 28.64 15.18 3.2458
1951-04-05 0.30983 30.23 16.13 5.4935
1951-04-06 0.0 31.62 17.46 2.1662
1951-04-07 0.0 31.77 15.43 5.348
1951-04-08 0.0 28.98 14.23 2.7674
1951-04-09 0.0 29.04 12.89 3.2132
1951-04-10 0.0 29.64 12.7 1.8552
1951-04-11 0.0 30.68 13.62 2.4696
1951-04-12 0.0 33.49 16.11 2.3412
1951-04-13 0.0 35.19 17.35 2.8533
1951-04-14 0.0 36.84 18.23 2.1949
1951-04-15 0.0 38.31 18.58 5.2391
1951-04-16 0.0 38.27 19.52 2.8469
1951-04-17 0.0 36.8 20.3 0.05734500000000001
1951-04-18 0.0 37.31 21.56 2.0836
1951-04-19 0.0 35.3 20.54 2.3078
1951-04-20 1.1203 34.13 17.44 1.4418
1951-04-21 0.0 33.91 15.45 2.7816
1951-04-22 0.13626 34.92 17.51 0.27591
1951-04-23 1.9207 35.93 19.82 2.1559
1951-04-24 3.1355 36.51 20.8 2.6521
1951-04-25 0.14786 35.71 20.36 3.0477
1951-04-26 0.0 36.64 20.12 2.7658
1951-04-27 0.0 37.45 19.68 2.5215
1951-04-28 0.0 38.2 21.18 1.9949
1951-04-29 0.0 39.49 21.8 2.8218
1951-04-30 8.4185 39.51 22.14 2.1396
1951-05-01 1.0223 39.58 22.11 2.7162
1951-05-02 0.12175 36.89 21.3 3.2532
1951-05-03 0.0 36.35 20.68 4.6304
1951-05-04 0.0 37.07 20.49 2.3954
1951-05-05 0.0 37.1 22.09 1.4217
1951-05-06 0.0 37.89 22.88 2.7775
1951-05-07 0.040554 38.86 23.53 3.1793
1951-05-08 0.0 40.25 23.77 4.1819999999999995
1951-05-09 0.0 38.96 21.71 2.7527
1951-05-10 0.0 37.37 20.76 2.9956
1951-05-11 0.0 39.21 21.42 2.401
1951-05-12 0.0 40.41 22.86 1.8177
1951-05-13 0.0 41.33 24.25 2.6094
1951-05-14 0.0 39.43 24.38 2.8087
1951-05-15 0.0 37.41 23.66 2.9682
1951-05-16 0.0 38.87 23.23 0.84167
1951-05-17 0.0 39.68 22.56 4.2178
1951-05-18 0.0 41.44 22.8 5.3651
1951-05-19 0.0 42.45 24.61 4.5692
1951-05-20 0.0 43.49 26.33 5.58
1951-05-21 0.0 43.62 26.78 5.312
1951-05-22 0.0 43.8 26.88 2.7418
1951-05-23 0.0 43.48 26.73 3.0442
1951-05-24 0.0 42.27 26.53 3.1158
1951-05-25 0.0 39.05 27.01 4.1253
1951-05-26 0.0 40.02 26.73 4.7001
1951-05-27 0.0 40.75 25.71 5.2747
1951-05-28 0.0 39.54 26.69 5.7472
1951-05-29 5.2279 40.33 26.56 4.8919999999999995
1951-05-30 0.28137 40.62 25.17 4.5584
1951-05-31 0.0 38.15 22.87 1.2265
1951-06-01 2.5971 35.4 24.0 2.4366
1951-06-02 0.71749 36.66 23.52 2.9664
1951-06-03 0.0 37.37 22.82 3.3508
1951-06-04 0.0 38.75 23.85 2.4088
1951-06-05 0.0 40.3 24.58 3.2591
1951-06-06 0.0 41.39 26.37 2.7438
1951-06-07 0.0 42.6 28.74 1.6439
1951-06-08 0.0 42.92 28.62 3.2908
1951-06-09 0.0 43.07 29.32 3.1735
1951-06-10 0.0 43.18 30.0 1.5499
1951-06-11 0.040191000000000004 42.89 28.56 0.29028000000000004
1951-06-12 0.0 43.06 28.69 2.9833
1951-06-13 0.0 43.64 28.1 5.8909
1951-06-14 18.785 40.19 27.62 4.4615
1951-06-15 5.8936 37.41 24.46 3.4360000000000004
1951-06-16 0.0 34.93 22.36 1.2919
1951-06-17 0.0 37.71 25.71 2.1344
1951-06-18 1.2323 39.6 25.85 2.3671
1951-06-19 2.3843 39.3 24.75 2.455
1951-06-20 0.0 39.61 25.41 3.8308
1951-06-21 0.0 39.74 25.94 3.4989999999999997
1951-06-22 0.0 41.69 27.08 4.1344
1951-06-23 0.10453 41.95 28.29 3.9697
1951-06-24 0.28333 40.99 28.2 4.4539
1951-06-25 0.24656999999999998 40.03 26.86 3.5947
1951-06-26 1.857 40.13 28.41 2.131
1951-06-27 0.0 41.54 29.4 1.2325
1951-06-28 0.0 40.22 27.51 3.9756
1951-06-29 0.0 40.29 27.14 6.534
1951-06-30 0.0 39.98 28.17 4.7965
1951-07-01 0.0 36.34 26.04 4.4226
1951-07-02 0.18691 37.02 26.47 6.4034
1951-07-03 0.0 37.4 26.7 6.9155
1951-07-04 0.0 36.09 26.03 5.7351
