Date Pptn Tmax Tmin Wind
1951-01-01 0.0 20.86 1.91 2.4602
1951-01-02 0.0 21.63 2.76 1.4167
1951-01-03 0.0 21.72 2.81 2.3617
1951-01-04 0.0 21.54 4.0 4.1486
1951-01-05 0.0 22.06 5.1 4.8914
1951-01-06 0.0 22.24 8.04 5.9087
1951-01-07 0.0 21.23 8.46 4.6586
1951-01-08 0.0 22.44 7.04 0.74471
1951-01-09 0.0 21.63 5.53 2.7702
1951-01-10 0.0 21.0 4.96 3.7137
1951-01-11 0.0 23.21 5.52 3.8454
1951-01-12 0.0 24.5 7.25 3.4360000000000004
1951-01-13 0.0 24.16 7.78 0.94416
1951-01-14 0.0 21.74 7.34 4.0431
1951-01-15 0.0 21.87 8.2 2.2602
1951-01-16 0.17017000000000002 20.14 8.58 1.8633
1951-01-17 0.0 19.7 4.98 1.3980000000000001
1951-01-18 0.0 20.14 5.1 2.7359
1951-01-19 0.0 21.23 6.64 3.3915
1951-01-20 0.0 20.31 5.27 3.4868
1951-01-21 0.0 19.67 4.94 3.3608
1951-01-22 0.0 19.32 4.28 2.2511
1951-01-23 0.0 19.58 2.95 3.1060000000000003
1951-01-24 0.0 19.92 2.53 1.361
1951-01-25 0.0 20.78 3.34 1.8947
1951-01-26 0.0 23.03 4.74 4.0443
1951-01-27 0.0 23.62 5.33 2.2783
1951-01-28 0.0 25.21 5.84 3.2913
1951-01-29 0.0 25.55 7.57 1.7821
1951-01-30 0.0 25.2 7.56 3.2301
1951-01-31 0.0 24.18 6.87 2.3839
1951-02-01 0.0 23.15 6.31 4.2626
1951-02-02 0.0 20.95 3.45 4.6903
1951-02-03 0.0 16.81 1.55 3.9096
1951-02-04 0.0 17.64 3.04 3.5496
1951-02-05 0.0 18.68 6.94 2.6918
1951-02-06 0.0 19.35 4.6 2.8531
1951-02-07 0.0 20.07 5.66 3.1639999999999997
1951-02-08 0.0 23.57 6.86 2.4741
1951-02-09 0.0 26.26 8.15 3.7641
1951-02-10 0.0 27.55 9.14 5.9553
1951-02-11 0.0 23.44 6.06 4.2514
1951-02-12 0.0 21.88 4.5 4.0643
1951-02-13 0.0 21.36 4.95 4.1585
1951-02-14 0.0 23.84 6.13 3.8157
1951-02-15 0.0 25.01 6.17 4.6287
1951-02-16 0.0 24.51 5.03 4.9681
1951-02-17 0.0 24.99 6.6 4.6377
1951-02-18 0.0 27.49 8.39 1.4574
1951-02-19 0.0 30.76 9.78 4.8377
1951-02-20 0.0 30.52 10.63 5.2314
1951-02-21 0.0 29.03 8.43 2.6791
1951-02-22 0.0 30.49 9.48 2.0309
1951-02-23 0.0 31.5 10.46 4.4158
1951-02-24 0.0 31.9 10.01 3.697
1951-02-25 0.0 31.82 11.46 4.436
1951-02-26 0.0 31.26 11.48 4.1262
1951-02-27 0.0 30.64 11.23 3.9557
1951-02-28 0.0 30.45 11.05 3.9029
1951-03-01 0.0 31.82 11.33 3.5668
1951-03-02 0.0 32.86 11.13 3.8789999999999996
1951-03-03 0.0 31.87 12.35 3.8795
1951-03-04 0.0 31.46 12.28 3.5559
1951-03-05 0.0 32.39 13.09 2.4642
1951-03-06 0.0 34.38 15.1 1.7036
1951-03-07 0.0 33.97 15.57 4.01
1951-03-08 0.0 33.91 14.47 4.3057
1951-03-09 0.0 33.52 15.63 3.1824
1951-03-10 0.0 32.5 15.89 2.9647
1951-03-11 0.0 31.86 16.13 3.181
1951-03-12 0.0 29.84 13.24 4.8033
1951-03-13 0.0 28.71 11.3 2.8718
1951-03-14 0.0 29.92 11.41 2.2254
1951-03-15 0.0 31.09 12.81 0.8290000000000001
1951-03-16 0.0 32.77 14.1 1.0666
1951-03-17 0.0 33.13 14.69 1.7636
1951-03-18 0.0 32.91 15.17 1.9356
1951-03-19 0.0 31.63 17.18 2.9817
1951-03-20 0.0 29.23 13.9 4.4246
1951-03-21 0.0 29.02 12.98 1.0306
1951-03-22 0.0 29.45 15.0 0.9346399999999999
1951-03-23 0.76184 29.82 17.41 3.3824
1951-03-24 0.0 29.84 16.4 5.9633
1951-03-25 6.2641 28.08 14.64 5.2860000000000005
1951-03-26 0.65856 26.15 12.92 3.8446
1951-03-27 0.0 25.48 14.39 1.3486
1951-03-28 0.0 28.59 15.04 3.4026
1951-03-29 0.0 28.74 15.29 1.4444
1951-03-30 0.0 29.06 14.64 1.7397
1951-03-31 0.43917 29.33 14.38 2.0814
1951-04-01 0.0 30.02 14.93 1.4113
1951-04-02 0.0 30.81 16.22 2.1105
1951-04-03 0.068069 30.55 15.79 4.1578
1951-04-04 0.0 29.97 16.64 2.2430000000000003
1951-04-05 0.0 31.18 17.25 4.3189
1951-04-06 0.0 32.55 19.19 3.0505
1951-04-07 0.0 32.79 16.73 6.8351
1951-04-08 0.0 30.28 15.1 4.1003
1951-04-09 0.0 29.92 13.72 3.7539999999999996
1951-04-10 0.0 30.5 13.23 1.6105
1951-04-11 0.0 31.36 14.18 1.9162
1951-04-12 0.0 34.0 16.43 2.7093
1951-04-13 0.0 35.85 17.53 1.982
1951-04-14 0.0 37.42 18.0 0.9071799999999999
1951-04-15 0.0 39.05 19.37 5.0143
1951-04-16 0.0 39.65 21.18 2.2444
1951-04-17 0.0 38.46 22.07 1.6653
1951-04-18 0.0 38.29 23.42 3.8881
1951-04-19 0.0 36.02 22.41 2.2038
1951-04-20 0.0 34.84 18.33 0.9032100000000001
1951-04-21 0.0 34.99 17.33 2.2138
1951-04-22 0.0 35.32 19.84 1.6909
1951-04-23 0.0 36.22 20.72 3.7706
1951-04-24 0.98436 37.16 21.3 4.2955
1951-04-25 0.0 36.15 21.83 3.3265
1951-04-26 1.4648 36.94 20.46 3.4196
1951-04-27 0.0 37.4 21.09 3.3427
1951-04-28 0.0 38.48 22.7 3.7938
1951-04-29 0.0 39.24 23.67 4.1639
1951-04-30 0.0 39.11 22.73 4.0364
1951-05-01 0.0 39.07 21.76 4.7629
1951-05-02 0.8410299999999999 36.86 21.53 4.686
1951-05-03 0.0 37.3 21.87 4.5765
1951-05-04 0.0 37.93 21.5 2.1164
